Equipo ID,Estudiante ID,Nota Estudiante,Rol Dominante,Coordinador,Investigador de Recursos,Trabajador,Monitor Evaluador,Impulsor,Finalizador,Especialista,Cohesionador,Creativo
342,1621,3.8,Coordinador,10.0,10.0,9.0,2.0,7.0,10.0,10.0,5.0,8.0
99,1622,4.2,Finalizador,9.0,7.0,6.0,10.0,5.0,12.0,11.0,3.0,7.0
347,1623,4.2,Monitor Evaluador,10.0,5.0,1.0,17.0,12.0,6.0,3.0,3.0,9.0
256,1624,3.9,Cohesionador,7.0,6.0,10.0,4.0,6.0,9.0,7.0,11.0,5.0
391,1625,1.0,Trabajador,9.0,7.0,12.0,5.0,5.0,9.0,8.0,11.0,5.0
322,1626,4.2,Coordinador,10.0,9.0,8.0,8.0,6.0,5.0,8.0,7.0,6.0
360,1627,2.9,Monitor Evaluador,5.0,8.0,2.0,12.0,12.0,10.0,4.0,9.0,8.0
320,1628,2.4,Finalizador,7.0,10.0,3.0,8.0,10.0,11.0,5.0,4.0,11.0
195,1629,4.2,Coordinador,13.0,8.0,2.0,8.0,10.0,7.0,3.0,6.0,10.0
22,1630,1.3,Especialista,8.0,4.0,7.0,6.0,9.0,9.0,10.0,5.0,7.0
373,1631,0.7,Investigador de Recursos,6.0,13.0,9.0,8.0,7.0,8.0,5.0,12.0,5.0
426,1632,0.1,Coordinador,12.0,5.0,6.0,3.0,6.0,7.0,11.0,6.0,11.0
174,1633,3.9,Monitor Evaluador,10.0,7.0,4.0,12.0,8.0,6.0,4.0,8.0,9.0
153,1634,3.2,Monitor Evaluador,7.0,3.0,6.0,12.0,7.0,6.0,9.0,8.0,7.0
492,1635,1.0,Finalizador,10.0,7.0,10.0,5.0,7.0,13.0,7.0,6.0,6.0
6,1636,0.4,Especialista,9.0,5.0,8.0,7.0,8.0,8.0,15.0,4.0,5.0
255,1637,4.4,Trabajador,9.0,9.0,10.0,7.0,7.0,9.0,9.0,8.0,6.0
186,1638,0.3,Monitor Evaluador,4.0,6.0,9.0,11.0,9.0,6.0,8.0,6.0,8.0
460,1639,2.3,Cohesionador,8.0,6.0,7.0,9.0,6.0,6.0,6.0,12.0,9.0
357,1640,0.8,Impulsor,8.0,8.0,9.0,3.0,12.0,6.0,8.0,8.0,4.0
204,1641,2.0,Coordinador,12.0,7.0,6.0,5.0,9.0,7.0,12.0,7.0,3.0
183,1642,1.7,Finalizador,9.0,9.0,6.0,10.0,8.0,11.0,7.0,6.0,4.0
124,1643,1.8,Impulsor,6.0,9.0,5.0,6.0,13.0,8.0,5.0,8.0,9.0
19,1644,1.4,Creativo,7.0,6.0,9.0,9.0,6.0,7.0,9.0,9.0,10.0
269,1645,1.2,Cohesionador,6.0,8.0,10.0,5.0,6.0,6.0,5.0,11.0,8.0
137,1646,3.8,Impulsor,5.0,4.0,4.0,7.0,16.0,9.0,10.0,8.0,2.0
480,1647,2.1,Trabajador,8.0,5.0,11.0,11.0,6.0,7.0,4.0,9.0,9.0
231,1648,4.8,Investigador de Recursos,6.0,12.0,4.0,9.0,8.0,7.0,9.0,8.0,7.0
68,1649,0.9,Monitor Evaluador,2.0,6.0,10.0,12.0,6.0,11.0,5.0,6.0,6.0
322,1650,0.8,Coordinador,10.0,5.0,7.0,10.0,9.0,5.0,7.0,6.0,7.0
264,1651,4.3,Trabajador,3.0,6.0,11.0,10.0,7.0,8.0,11.0,7.0,4.0
201,1652,3.6,Trabajador,7.0,12.0,13.0,6.0,5.0,4.0,6.0,8.0,7.0
266,1653,3.6,Monitor Evaluador,8.0,7.0,3.0,13.0,7.0,7.0,7.0,13.0,3.0
218,1654,3.1,Coordinador,11.0,9.0,6.0,5.0,5.0,8.0,11.0,5.0,8.0
469,1655,2.0,Cohesionador,9.0,6.0,5.0,8.0,8.0,8.0,9.0,12.0,5.0
89,1656,2.6,Creativo,9.0,6.0,7.0,6.0,9.0,12.0,4.0,5.0,14.0
467,1657,2.3,Cohesionador,11.0,6.0,3.0,7.0,5.0,9.0,9.0,13.0,5.0
476,1658,4.0,Cohesionador,8.0,9.0,3.0,9.0,10.0,6.0,5.0,11.0,8.0
104,1659,4.8,Trabajador,8.0,9.0,11.0,8.0,4.0,6.0,4.0,10.0,7.0
36,1660,1.0,Impulsor,8.0,5.0,4.0,4.0,12.0,8.0,8.0,9.0,12.0
351,1661,2.3,Especialista,9.0,9.0,5.0,9.0,7.0,7.0,14.0,6.0,3.0
91,1662,1.2,Especialista,8.0,3.0,10.0,3.0,9.0,7.0,11.0,6.0,8.0
479,1663,4.3,Trabajador,10.0,7.0,11.0,8.0,5.0,8.0,6.0,4.0,8.0
224,1664,0.5,Impulsor,9.0,8.0,7.0,9.0,10.0,7.0,8.0,6.0,6.0
117,1665,3.2,Finalizador,7.0,5.0,5.0,9.0,8.0,13.0,5.0,7.0,7.0
127,1666,1.0,Trabajador,5.0,8.0,12.0,8.0,7.0,8.0,9.0,4.0,6.0
385,1667,1.4,Especialista,6.0,6.0,8.0,6.0,3.0,6.0,10.0,10.0,10.0
336,1668,2.4,Monitor Evaluador,4.0,4.0,8.0,12.0,8.0,9.0,8.0,6.0,9.0
381,1669,1.6,Coordinador,15.0,2.0,8.0,8.0,10.0,7.0,6.0,7.0,5.0
317,1670,1.5,Creativo,8.0,10.0,3.0,7.0,4.0,5.0,12.0,3.0,15.0
214,1671,0.8,Trabajador,4.0,8.0,11.0,11.0,6.0,6.0,8.0,8.0,3.0
332,1672,3.2,Creativo,7.0,7.0,4.0,10.0,6.0,10.0,7.0,3.0,12.0
494,1673,4.6,Monitor Evaluador,5.0,8.0,6.0,13.0,7.0,7.0,5.0,12.0,8.0
94,1674,1.0,Cohesionador,3.0,7.0,6.0,3.0,10.0,8.0,7.0,12.0,7.0
164,1675,1.9,Creativo,9.0,9.0,6.0,6.0,8.0,6.0,3.0,7.0,15.0
469,1676,0.1,Trabajador,7.0,4.0,11.0,5.0,10.0,9.0,9.0,5.0,5.0
288,1677,2.8,Especialista,10.0,5.0,3.0,8.0,6.0,10.0,11.0,10.0,6.0
110,1678,3.4,Creativo,4.0,3.0,10.0,8.0,5.0,7.0,11.0,7.0,12.0
403,1679,0.3,Coordinador,13.0,7.0,6.0,4.0,10.0,8.0,7.0,7.0,3.0
38,1680,4.7,Investigador de Recursos,7.0,10.0,8.0,8.0,4.0,10.0,10.0,6.0,5.0
343,1681,3.5,Monitor Evaluador,4.0,7.0,8.0,12.0,4.0,9.0,7.0,11.0,5.0
133,1682,1.2,Cohesionador,6.0,6.0,7.0,10.0,8.0,8.0,10.0,11.0,8.0
9,1683,1.6,Creativo,6.0,7.0,6.0,4.0,14.0,7.0,6.0,4.0,15.0
493,1684,1.5,Impulsor,7.0,9.0,3.0,7.0,12.0,8.0,11.0,3.0,6.0
31,1685,0.5,Investigador de Recursos,5.0,16.0,6.0,9.0,10.0,6.0,6.0,6.0,5.0
190,1686,1.8,Impulsor,9.0,8.0,7.0,6.0,13.0,7.0,5.0,7.0,4.0
208,1687,1.1,Trabajador,5.0,4.0,14.0,6.0,8.0,12.0,4.0,12.0,4.0
432,1688,2.3,Coordinador,12.0,8.0,7.0,6.0,5.0,12.0,3.0,9.0,7.0
31,1689,4.3,Monitor Evaluador,9.0,6.0,8.0,16.0,5.0,5.0,5.0,5.0,6.0
427,1690,4.2,Coordinador,12.0,5.0,12.0,6.0,6.0,8.0,3.0,11.0,5.0
404,1691,2.2,Impulsor,7.0,2.0,8.0,8.0,13.0,7.0,7.0,8.0,8.0
43,1692,2.8,Trabajador,11.0,9.0,12.0,4.0,8.0,8.0,5.0,8.0,5.0
53,1693,0.9,Coordinador,10.0,9.0,6.0,7.0,7.0,9.0,5.0,7.0,7.0
421,1694,2.7,Especialista,8.0,5.0,9.0,6.0,6.0,7.0,11.0,8.0,4.0
385,1695,3.2,Investigador de Recursos,8.0,11.0,3.0,10.0,7.0,10.0,4.0,7.0,7.0
321,1696,1.5,Especialista,7.0,5.0,4.0,3.0,11.0,7.0,12.0,10.0,11.0
305,1697,2.1,Impulsor,6.0,9.0,7.0,6.0,12.0,6.0,7.0,8.0,4.0
481,1698,4.7,Creativo,3.0,7.0,6.0,10.0,10.0,4.0,9.0,4.0,13.0
277,1699,3.2,Coordinador,11.0,6.0,10.0,9.0,10.0,6.0,7.0,7.0,4.0
189,1700,5.0,Investigador de Recursos,8.0,10.0,5.0,7.0,8.0,7.0,9.0,9.0,6.0
480,1701,3.5,Impulsor,2.0,6.0,4.0,11.0,14.0,9.0,7.0,6.0,8.0
447,1702,4.1,Finalizador,8.0,10.0,4.0,8.0,9.0,11.0,5.0,5.0,6.0
421,1703,1.3,Trabajador,9.0,7.0,12.0,5.0,6.0,5.0,8.0,9.0,8.0
239,1704,0.6,Impulsor,9.0,7.0,6.0,7.0,15.0,6.0,7.0,5.0,5.0
460,1705,4.9,Investigador de Recursos,8.0,11.0,9.0,8.0,7.0,4.0,7.0,7.0,7.0
260,1706,3.4,Monitor Evaluador,7.0,9.0,9.0,12.0,7.0,5.0,5.0,10.0,3.0
440,1707,4.2,Coordinador,13.0,3.0,9.0,10.0,11.0,4.0,5.0,6.0,8.0
18,1708,3.7,Coordinador,11.0,10.0,4.0,8.0,6.0,5.0,9.0,3.0,11.0
276,1709,0.9,Finalizador,8.0,3.0,12.0,7.0,7.0,14.0,7.0,7.0,3.0
10,1710,1.8,Creativo,9.0,11.0,7.0,10.0,3.0,6.0,4.0,6.0,12.0
320,1711,0.7,Finalizador,6.0,7.0,6.0,8.0,6.0,11.0,7.0,5.0,11.0
277,1712,0.5,Trabajador,5.0,4.0,15.0,9.0,6.0,7.0,10.0,6.0,7.0
128,1713,1.9,Finalizador,8.0,9.0,6.0,7.0,7.0,14.0,6.0,7.0,6.0
36,1714,4.7,Monitor Evaluador,7.0,4.0,7.0,11.0,8.0,7.0,8.0,8.0,8.0
315,1715,4.3,Creativo,7.0,4.0,6.0,9.0,5.0,8.0,8.0,9.0,11.0
355,1716,3.6,Investigador de Recursos,7.0,10.0,8.0,5.0,7.0,5.0,9.0,10.0,9.0
256,1717,3.5,Monitor Evaluador,7.0,9.0,6.0,12.0,5.0,8.0,8.0,4.0,7.0
485,1718,2.6,Finalizador,8.0,6.0,9.0,5.0,4.0,18.0,4.0,4.0,13.0
328,1719,4.2,Especialista,12.0,5.0,5.0,3.0,7.0,10.0,13.0,6.0,6.0
443,1720,4.7,Cohesionador,5.0,10.0,7.0,5.0,9.0,7.0,8.0,14.0,5.0
339,1721,1.3,Cohesionador,6.0,9.0,6.0,7.0,9.0,8.0,2.0,10.0,10.0
423,1722,3.4,Impulsor,8.0,8.0,9.0,5.0,10.0,9.0,10.0,4.0,8.0
12,1723,4.4,Creativo,8.0,8.0,10.0,5.0,7.0,10.0,4.0,6.0,13.0
141,1724,4.4,Impulsor,7.0,7.0,10.0,8.0,14.0,6.0,7.0,2.0,8.0
87,1725,4.9,Cohesionador,6.0,4.0,6.0,5.0,8.0,8.0,9.0,14.0,7.0
452,1726,1.0,Trabajador,4.0,7.0,15.0,5.0,8.0,4.0,5.0,6.0,15.0
404,1727,3.3,Trabajador,9.0,8.0,12.0,6.0,5.0,5.0,8.0,8.0,6.0
63,1728,2.3,Finalizador,10.0,7.0,6.0,6.0,4.0,11.0,11.0,6.0,8.0
228,1729,3.5,Trabajador,6.0,4.0,19.0,5.0,1.0,9.0,5.0,12.0,4.0
432,1730,1.2,Investigador de Recursos,6.0,13.0,8.0,9.0,10.0,5.0,7.0,6.0,5.0
476,1731,4.3,Especialista,11.0,9.0,2.0,7.0,6.0,11.0,12.0,3.0,8.0
174,1732,3.1,Trabajador,9.0,7.0,11.0,8.0,8.0,8.0,7.0,3.0,10.0
264,1733,4.4,Cohesionador,9.0,8.0,2.0,6.0,6.0,4.0,11.0,14.0,11.0
90,1734,0.6,Especialista,11.0,4.0,10.0,6.0,6.0,8.0,13.0,2.0,10.0
446,1735,4.1,Especialista,9.0,8.0,8.0,5.0,9.0,7.0,10.0,8.0,5.0
50,1736,4.0,Cohesionador,8.0,9.0,4.0,4.0,6.0,10.0,6.0,12.0,11.0
182,1737,1.9,Monitor Evaluador,11.0,3.0,6.0,12.0,8.0,6.0,8.0,6.0,11.0
363,1738,1.8,Especialista,9.0,4.0,6.0,10.0,7.0,6.0,12.0,8.0,8.0
269,1739,4.4,Trabajador,5.0,3.0,16.0,7.0,5.0,10.0,6.0,6.0,4.0
102,1740,0.1,Trabajador,6.0,5.0,13.0,12.0,10.0,8.0,6.0,9.0,4.0
312,1741,0.6,Trabajador,9.0,5.0,10.0,9.0,8.0,7.0,5.0,10.0,6.0
142,1742,3.2,Trabajador,7.0,9.0,10.0,6.0,8.0,9.0,9.0,8.0,2.0
382,1743,2.6,Creativo,7.0,9.0,10.0,6.0,5.0,6.0,8.0,6.0,13.0
11,1744,2.6,Finalizador,7.0,5.0,9.0,5.0,6.0,11.0,6.0,11.0,7.0
328,1745,1.8,Impulsor,6.0,9.0,7.0,8.0,11.0,8.0,6.0,4.0,10.0
159,1746,4.7,Trabajador,9.0,6.0,11.0,7.0,5.0,7.0,4.0,7.0,10.0
464,1747,2.4,Finalizador,10.0,5.0,6.0,10.0,3.0,13.0,8.0,9.0,6.0
402,1748,2.8,Creativo,8.0,5.0,11.0,5.0,9.0,8.0,3.0,9.0,13.0
471,1749,4.5,Especialista,7.0,8.0,8.0,8.0,4.0,11.0,14.0,4.0,8.0
493,1750,4.0,Investigador de Recursos,7.0,12.0,5.0,7.0,8.0,12.0,6.0,3.0,7.0
185,1751,2.1,Monitor Evaluador,7.0,6.0,8.0,13.0,6.0,7.0,8.0,10.0,4.0
431,1752,4.6,Finalizador,5.0,8.0,4.0,10.0,8.0,12.0,5.0,8.0,5.0
382,1753,2.1,Cohesionador,4.0,6.0,9.0,9.0,7.0,5.0,5.0,11.0,11.0
167,1754,4.1,Investigador de Recursos,4.0,14.0,6.0,4.0,11.0,3.0,7.0,8.0,7.0
30,1755,4.1,Cohesionador,6.0,3.0,10.0,5.0,9.0,10.0,8.0,15.0,5.0
44,1756,0.4,Finalizador,9.0,4.0,6.0,9.0,5.0,11.0,8.0,6.0,8.0
121,1757,2.6,Creativo,3.0,11.0,6.0,9.0,5.0,8.0,8.0,7.0,12.0
287,1758,0.6,Impulsor,4.0,11.0,6.0,8.0,14.0,5.0,5.0,1.0,12.0
377,1759,1.9,Especialista,3.0,7.0,7.0,7.0,8.0,7.0,12.0,11.0,6.0
440,1760,0.0,Finalizador,8.0,7.0,9.0,4.0,9.0,10.0,9.0,7.0,6.0
345,1761,1.0,Finalizador,8.0,9.0,1.0,9.0,3.0,16.0,5.0,4.0,10.0
409,1762,3.9,Creativo,4.0,7.0,10.0,4.0,9.0,6.0,10.0,5.0,11.0
129,1763,1.3,Especialista,5.0,6.0,8.0,11.0,7.0,6.0,12.0,11.0,5.0
196,1764,3.3,Finalizador,7.0,10.0,3.0,11.0,5.0,13.0,6.0,8.0,6.0
210,1765,5.0,Cohesionador,5.0,7.0,6.0,3.0,6.0,5.0,5.0,15.0,14.0
451,1766,4.6,Investigador de Recursos,5.0,11.0,7.0,5.0,8.0,10.0,8.0,9.0,5.0
166,1767,0.7,Creativo,6.0,8.0,8.0,3.0,10.0,4.0,10.0,6.0,12.0
457,1768,1.3,Finalizador,7.0,7.0,6.0,5.0,10.0,14.0,5.0,11.0,6.0
380,1769,1.8,Investigador de Recursos,5.0,14.0,7.0,2.0,8.0,5.0,8.0,6.0,12.0
188,1770,0.7,Trabajador,5.0,11.0,14.0,3.0,8.0,12.0,8.0,4.0,4.0
426,1771,4.5,Trabajador,3.0,5.0,10.0,9.0,10.0,5.0,8.0,9.0,8.0
274,1772,2.9,Coordinador,11.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,10.0
388,1773,0.6,Trabajador,7.0,9.0,10.0,8.0,5.0,8.0,8.0,5.0,6.0
32,1774,2.8,Monitor Evaluador,4.0,8.0,6.0,12.0,10.0,9.0,8.0,8.0,6.0
87,1775,0.1,Coordinador,12.0,3.0,5.0,10.0,9.0,4.0,6.0,7.0,10.0
58,1776,3.7,Coordinador,14.0,8.0,8.0,7.0,8.0,10.0,8.0,6.0,1.0
125,1777,4.7,Finalizador,8.0,10.0,6.0,11.0,8.0,14.0,5.0,5.0,3.0
408,1778,0.6,Monitor Evaluador,11.0,5.0,4.0,13.0,8.0,4.0,6.0,7.0,10.0
210,1779,3.1,Investigador de Recursos,9.0,14.0,10.0,6.0,3.0,7.0,8.0,6.0,6.0
356,1780,3.8,Cohesionador,10.0,4.0,5.0,9.0,8.0,6.0,9.0,11.0,4.0
370,1781,2.2,Impulsor,7.0,5.0,5.0,12.0,13.0,7.0,6.0,5.0,7.0
338,1782,4.1,Finalizador,5.0,4.0,4.0,11.0,8.0,15.0,4.0,9.0,9.0
434,1783,1.9,Investigador de Recursos,6.0,15.0,6.0,11.0,9.0,4.0,5.0,7.0,7.0
176,1784,3.3,Investigador de Recursos,7.0,11.0,7.0,10.0,5.0,4.0,6.0,7.0,10.0
200,1785,1.8,Coordinador,11.0,5.0,7.0,9.0,10.0,6.0,7.0,10.0,8.0
58,1786,2.7,Finalizador,9.0,9.0,7.0,6.0,5.0,11.0,6.0,5.0,5.0
123,1787,3.8,Trabajador,5.0,8.0,14.0,13.0,3.0,4.0,3.0,10.0,7.0
200,1788,3.7,Monitor Evaluador,8.0,4.0,4.0,11.0,11.0,4.0,6.0,11.0,7.0
58,1789,4.9,Trabajador,5.0,9.0,10.0,8.0,8.0,4.0,9.0,9.0,6.0
371,1790,1.0,Especialista,5.0,8.0,6.0,7.0,7.0,9.0,10.0,6.0,8.0
353,1791,0.2,Finalizador,8.0,7.0,7.0,8.0,3.0,10.0,7.0,6.0,10.0
211,1792,2.4,Especialista,6.0,7.0,9.0,6.0,10.0,5.0,11.0,7.0,7.0
149,1793,4.2,Cohesionador,9.0,7.0,6.0,9.0,8.0,4.0,4.0,13.0,7.0
18,1794,3.2,Trabajador,6.0,9.0,12.0,9.0,10.0,5.0,6.0,7.0,8.0
61,1795,1.0,Cohesionador,6.0,6.0,10.0,6.0,6.0,9.0,8.0,12.0,6.0
356,1796,3.5,Trabajador,7.0,7.0,15.0,8.0,6.0,4.0,10.0,8.0,4.0
377,1797,2.7,Investigador de Recursos,8.0,13.0,7.0,8.0,5.0,7.0,11.0,3.0,10.0
382,1798,3.3,Impulsor,9.0,5.0,6.0,3.0,10.0,9.0,5.0,9.0,7.0
382,1799,3.8,Monitor Evaluador,8.0,6.0,5.0,10.0,6.0,7.0,9.0,5.0,6.0
102,1800,2.2,Coordinador,14.0,6.0,2.0,8.0,7.0,8.0,8.0,6.0,7.0
458,1801,1.7,Monitor Evaluador,9.0,4.0,9.0,10.0,9.0,6.0,8.0,8.0,7.0
209,1802,2.0,Coordinador,14.0,12.0,8.0,5.0,7.0,5.0,5.0,6.0,7.0
95,1803,1.1,Finalizador,8.0,6.0,9.0,8.0,8.0,10.0,8.0,5.0,7.0
458,1804,0.3,Impulsor,9.0,8.0,5.0,5.0,12.0,9.0,6.0,12.0,4.0
274,1805,3.6,Trabajador,9.0,6.0,11.0,9.0,9.0,7.0,3.0,10.0,5.0
40,1806,0.1,Trabajador,7.0,9.0,12.0,5.0,9.0,5.0,8.0,4.0,8.0
204,1807,4.4,Investigador de Recursos,4.0,12.0,7.0,8.0,5.0,4.0,8.0,9.0,11.0
383,1808,0.9,Coordinador,11.0,9.0,8.0,5.0,8.0,6.0,6.0,7.0,8.0
225,1809,3.3,Investigador de Recursos,9.0,10.0,8.0,8.0,5.0,6.0,7.0,8.0,9.0
264,1810,1.3,Coordinador,14.0,11.0,6.0,4.0,3.0,9.0,8.0,10.0,4.0
141,1811,3.2,Trabajador,8.0,9.0,11.0,8.0,6.0,5.0,9.0,5.0,10.0
144,1812,4.4,Trabajador,7.0,6.0,13.0,8.0,10.0,6.0,7.0,5.0,7.0
150,1813,2.4,Investigador de Recursos,6.0,12.0,7.0,3.0,12.0,6.0,5.0,4.0,7.0
340,1814,4.0,Investigador de Recursos,9.0,13.0,6.0,6.0,10.0,7.0,10.0,5.0,4.0
149,1815,0.0,Investigador de Recursos,7.0,12.0,7.0,11.0,5.0,8.0,5.0,3.0,7.0
446,1816,0.3,Monitor Evaluador,7.0,10.0,8.0,11.0,3.0,11.0,9.0,4.0,6.0
46,1817,4.9,Investigador de Recursos,7.0,12.0,8.0,9.0,3.0,8.0,7.0,5.0,8.0
22,1818,0.0,Investigador de Recursos,8.0,12.0,7.0,7.0,4.0,8.0,3.0,7.0,10.0
93,1819,3.5,Trabajador,2.0,9.0,13.0,7.0,4.0,2.0,8.0,12.0,7.0
44,1820,0.1,Monitor Evaluador,5.0,5.0,4.0,13.0,8.0,11.0,13.0,4.0,3.0
173,1821,1.9,Especialista,10.0,5.0,6.0,6.0,9.0,4.0,11.0,9.0,9.0
156,1822,0.9,Cohesionador,7.0,8.0,6.0,6.0,8.0,7.0,9.0,12.0,8.0
322,1823,3.4,Coordinador,12.0,6.0,8.0,11.0,9.0,3.0,12.0,7.0,5.0
213,1824,2.5,Creativo,7.0,8.0,11.0,8.0,6.0,6.0,5.0,7.0,13.0
132,1825,2.3,Monitor Evaluador,7.0,9.0,4.0,11.0,3.0,8.0,6.0,11.0,10.0
458,1826,2.9,Cohesionador,10.0,6.0,4.0,8.0,10.0,6.0,7.0,13.0,6.0
195,1827,2.2,Impulsor,9.0,2.0,9.0,10.0,12.0,7.0,5.0,8.0,7.0
104,1828,0.2,Coordinador,13.0,8.0,3.0,8.0,11.0,5.0,5.0,10.0,6.0
166,1829,3.8,Finalizador,5.0,8.0,4.0,5.0,11.0,12.0,4.0,8.0,8.0
225,1830,2.9,Especialista,10.0,7.0,4.0,6.0,7.0,7.0,14.0,7.0,8.0
440,1831,4.7,Impulsor,10.0,5.0,10.0,10.0,13.0,7.0,6.0,4.0,5.0
314,1832,0.4,Coordinador,12.0,7.0,7.0,6.0,9.0,6.0,8.0,6.0,7.0
254,1833,4.2,Monitor Evaluador,8.0,6.0,8.0,16.0,6.0,7.0,7.0,4.0,7.0
415,1834,4.9,Trabajador,3.0,7.0,12.0,8.0,8.0,5.0,7.0,4.0,9.0
14,1835,0.0,Cohesionador,5.0,10.0,8.0,8.0,6.0,7.0,7.0,12.0,6.0
51,1836,0.3,Coordinador,12.0,11.0,8.0,3.0,8.0,9.0,6.0,4.0,10.0
488,1837,0.2,Coordinador,11.0,8.0,6.0,7.0,9.0,7.0,4.0,6.0,9.0
225,1838,4.5,Trabajador,5.0,5.0,12.0,7.0,6.0,7.0,12.0,7.0,7.0
407,1839,1.0,Coordinador,12.0,9.0,9.0,5.0,3.0,12.0,7.0,7.0,4.0
36,1840,0.2,Impulsor,6.0,10.0,4.0,6.0,11.0,6.0,9.0,8.0,11.0
386,1841,3.9,Coordinador,16.0,6.0,8.0,6.0,5.0,8.0,6.0,8.0,6.0
18,1842,0.9,Finalizador,4.0,5.0,2.0,13.0,8.0,15.0,9.0,5.0,8.0
352,1843,4.5,Especialista,6.0,7.0,5.0,7.0,7.0,8.0,16.0,8.0,5.0
71,1844,3.3,Coordinador,12.0,8.0,7.0,10.0,4.0,11.0,3.0,3.0,9.0
31,1845,4.3,Trabajador,3.0,7.0,13.0,7.0,6.0,7.0,9.0,7.0,12.0
263,1846,1.0,Impulsor,4.0,6.0,6.0,8.0,10.0,6.0,6.0,10.0,10.0
53,1847,2.5,Creativo,8.0,3.0,7.0,5.0,9.0,8.0,9.0,8.0,11.0
168,1848,2.0,Creativo,8.0,9.0,8.0,8.0,5.0,6.0,3.0,6.0,14.0
42,1849,4.4,Coordinador,11.0,6.0,9.0,9.0,8.0,2.0,7.0,9.0,6.0
290,1850,4.2,Trabajador,6.0,6.0,11.0,5.0,8.0,6.0,11.0,8.0,5.0
388,1851,3.5,Investigador de Recursos,7.0,14.0,8.0,4.0,3.0,7.0,13.0,7.0,6.0
269,1852,2.9,Impulsor,6.0,7.0,9.0,8.0,11.0,5.0,6.0,10.0,9.0
46,1853,2.8,Trabajador,8.0,7.0,9.0,6.0,8.0,7.0,7.0,8.0,7.0
403,1854,2.9,Trabajador,7.0,7.0,14.0,8.0,9.0,12.0,4.0,4.0,6.0
416,1855,0.9,Coordinador,13.0,8.0,5.0,11.0,7.0,3.0,4.0,6.0,9.0
48,1856,3.2,Cohesionador,5.0,10.0,6.0,3.0,4.0,8.0,9.0,13.0,11.0
51,1857,2.9,Especialista,10.0,6.0,10.0,6.0,10.0,6.0,11.0,7.0,5.0
191,1858,1.9,Monitor Evaluador,6.0,5.0,6.0,14.0,4.0,10.0,9.0,7.0,7.0
106,1859,1.4,Coordinador,18.0,4.0,8.0,7.0,8.0,6.0,7.0,4.0,4.0
450,1860,3.6,Creativo,9.0,5.0,6.0,7.0,6.0,7.0,11.0,5.0,14.0
281,1861,3.6,Coordinador,12.0,12.0,6.0,5.0,5.0,3.0,7.0,7.0,9.0
390,1862,2.7,Monitor Evaluador,8.0,11.0,6.0,12.0,4.0,6.0,5.0,8.0,8.0
153,1863,3.0,Monitor Evaluador,8.0,8.0,6.0,13.0,9.0,5.0,6.0,7.0,8.0
292,1864,4.0,Coordinador,12.0,7.0,5.0,10.0,7.0,8.0,7.0,4.0,9.0
46,1865,0.7,Investigador de Recursos,8.0,15.0,3.0,12.0,5.0,6.0,10.0,4.0,4.0
472,1866,1.3,Creativo,10.0,12.0,8.0,8.0,6.0,6.0,3.0,3.0,13.0
270,1867,0.7,Especialista,8.0,4.0,9.0,8.0,6.0,6.0,13.0,6.0,9.0
227,1868,1.5,Investigador de Recursos,8.0,14.0,3.0,6.0,7.0,7.0,5.0,7.0,12.0
451,1869,0.3,Creativo,5.0,10.0,8.0,12.0,4.0,7.0,1.0,5.0,14.0
103,1870,1.7,Creativo,8.0,9.0,8.0,3.0,4.0,10.0,3.0,8.0,11.0
122,1871,3.0,Coordinador,16.0,6.0,5.0,9.0,4.0,4.0,4.0,9.0,9.0
183,1872,0.9,Monitor Evaluador,7.0,7.0,5.0,12.0,4.0,8.0,8.0,6.0,6.0
294,1873,1.1,Impulsor,7.0,4.0,7.0,3.0,12.0,5.0,11.0,8.0,10.0
142,1874,2.4,Investigador de Recursos,7.0,11.0,7.0,5.0,11.0,9.0,5.0,6.0,8.0
423,1875,3.8,Monitor Evaluador,6.0,7.0,5.0,13.0,7.0,7.0,7.0,9.0,5.0
132,1876,1.2,Monitor Evaluador,8.0,10.0,10.0,14.0,3.0,7.0,7.0,5.0,6.0
494,1877,1.7,Cohesionador,5.0,6.0,3.0,8.0,8.0,6.0,5.0,12.0,12.0
212,1878,1.3,Coordinador,15.0,3.0,11.0,13.0,4.0,8.0,3.0,5.0,10.0
420,1879,1.6,Investigador de Recursos,9.0,15.0,5.0,2.0,10.0,7.0,3.0,8.0,9.0
298,1880,4.6,Monitor Evaluador,6.0,6.0,6.0,14.0,4.0,9.0,2.0,8.0,11.0
244,1881,0.5,Investigador de Recursos,6.0,10.0,7.0,10.0,8.0,8.0,8.0,4.0,6.0
62,1882,4.0,Impulsor,4.0,11.0,8.0,4.0,13.0,2.0,6.0,10.0,8.0
378,1883,2.2,Finalizador,3.0,5.0,9.0,3.0,11.0,12.0,10.0,9.0,6.0
283,1884,0.9,Finalizador,7.0,9.0,10.0,4.0,7.0,14.0,7.0,5.0,5.0
129,1885,4.7,Monitor Evaluador,5.0,11.0,8.0,13.0,7.0,4.0,5.0,9.0,3.0
474,1886,4.9,Investigador de Recursos,7.0,10.0,5.0,5.0,7.0,6.0,8.0,7.0,9.0
90,1887,1.3,Investigador de Recursos,6.0,12.0,10.0,7.0,7.0,8.0,9.0,5.0,6.0
488,1888,3.5,Creativo,6.0,4.0,7.0,12.0,4.0,8.0,3.0,8.0,14.0
